sample.ID	sex	Population	Population.Description	Super.Population	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
HG03771	1	ITU	Indian Telugu in the UK	SAS	87.9261273401982	7.53284749994036	108.878470098041	46.3109214167929	3.24770873567163	-0.917297352411377	-1.50287126473584	-1.75881704427946	19.2123386987359	-0.148190837883795	-2.01399923999824	0.470819239518708	1.72225321475505	6.13287824875104	-1.75671253848404	0.720904683292756	-2.80023689719911	-14.2613939085875	7.56990188426595	4.09260030393448
HG03772	2	ITU	Indian Telugu in the UK	SAS	87.9205791755176	13.9009088104312	126.504056446137	57.0780944735423	3.05450195516438	-1.04111281455515	-0.195372052606278	-0.416044931797033	19.0226773783672	6.82477951563802	-18.5362101273845	14.9338123921852	92.481744147288	97.9459510457059	45.9449050024254	-79.4112203103596	6.66888756844312	13.1792337083568	-3.07617864561793	-3.83784770392892
HG03773	1	ITU	Indian Telugu in the UK	SAS	88.9599838382709	14.7853008534261	123.793198659559	55.4201642101509	1.9108839641392	-0.107133437395206	-0.38009237078652	1.13666078734079	14.5020994175529	8.14219163432786	-16.6883171597777	17.094368602557	92.5675327504377	105.581787762862	47.4722864161083	-87.8767700474907	6.54595360876126	15.9514225414995	-1.86309548980872	-2.15635796761861
HG03774	2	ITU	Indian Telugu in the UK	SAS	86.2451019681087	25.2267671872596	108.971136374026	46.280380536745	3.88978050505104	0.820598968886017	3.37367015601844	-1.60782351023074	21.6493037360317	-1.86771857773735	0.00697889871488356	5.44858700548	10.3226695073037	-10.3333418680434	-2.59854526987655	21.7162013158066	1.7346603806848	0.938564037802061	-3.07300918044411	5.36058463446878
HG03775	1	ITU	Indian Telugu in the UK	SAS	87.0503187021955	23.219133163559	109.531749876416	45.1253065445195	4.77407865672976	1.29839696292546	2.56331417030445	-0.373726509489946	13.7312989684065	-0.164633639576724	3.1849396897275	3.10432933407249	3.80837328162617	-12.7708804792802	-2.81148975278069	16.7642748258931	-0.189321241586958	-0.168063357096078	-2.56869695470693	1.88074831358114
HG03777	1	ITU	Indian Telugu in the UK	SAS	86.4817256315742	26.6211968122413	107.252211880215	45.9192813309679	0.329346695815913	-1.52357450215104	1.83035608214527	0.0158258056384306	14.667599385092	-1.02073503026218	-1.03451194655445	5.1187495611333	12.4764853197275	-18.899462839312	-14.522469392391	21.0933280354907	-0.522318717095975	-2.24067277420297	-1.1638401713732	2.11393942986977
HG03778	1	ITU	Indian Telugu in the UK	SAS	88.0118624620597	15.3516138772798	108.222063283721	48.91211069201	0.213225046378518	-0.913720235448927	3.27267990992495	1.07134408630156	17.8289320311899	-1.43833253218221	1.03607613893071	1.09847315187855	12.3491055078308	10.4468584779388	-2.24045757819746	4.68849511185269	1.27343326069528	-5.6067114202461	2.75598098022233	2.79362936829601
HG03779	1	ITU	Indian Telugu in the UK	SAS	86.3995092168073	19.3878215069657	104.73535814947	44.9389251016361	-0.595358827265398	-0.529809159432331	1.10660444749436	-0.0610694168118123	13.5566455734546	-1.46610082907898	-1.42100275094507	0.535101339165721	2.57154652393429	1.20695629583067	-0.626861804098149	5.51837609130239	-0.74949991729263	-6.20057579375618	-1.91856841815129	-3.22998477090469
HG03780	2	ITU	Indian Telugu in the UK	SAS	86.5656761896844	25.6554032414437	109.053751225792	44.9741815228636	3.39539776011679	-2.7931600516555	1.25458767432515	1.50160121227873	15.4230414135361	0.65975553837187	0.967770420332545	4.19463290310554	12.5235650262511	-10.9887766959388	-9.31607805779328	21.6271786018057	1.9877276648948	-0.602380509308001	0.151773019547048	-3.59224308457546
HG03781	2	ITU	Indian Telugu in the UK	SAS	88.3080417808681	18.9767454168397	104.620160777724	42.7181651284027	-1.41596269464919	1.10544721220695	0.411075496173867	0.92595149301352	12.9970680644188	1.55603260841554	-0.93307783416543	-1.35153493295771	3.38827895954717	5.70169552390017	-0.576694703867146	6.28765553949713	-2.04499851478045	-3.90808178391891	9.7392329999794	-0.732767469074091
HG03782	2	ITU	Indian Telugu in the UK	SAS	85.2307957381217	28.2308742747217	107.961742461935	45.5021270678345	3.20201059695841	-1.09659658472872	2.90242108865806	2.36885415496765	19.7107277160869	-1.16462426353703	1.98573405459801	6.66215434773512	13.8060819029957	-6.01443256288879	-3.94384447422771	20.986625290821	4.25260951685308	-0.923539061821828	-7.88710794085281	-0.404214298357754
HG03784	2	ITU	Indian Telugu in the UK	SAS	89.8282697462456	15.1429006711391	121.911697864528	54.796562297377	0.807451241119224	-0.79050424546836	-1.16316999962197	-1.76044556118464	17.2050214181656	7.67880415271068	-18.7802535105581	8.07432093127727	90.2039907993404	97.145784556497	48.5766449904966	-77.86887333129	7.07206583472288	12.8953767602887	-5.33242425421694	-1.01387852302511
HG03785	1	ITU	Indian Telugu in the UK	SAS	88.038320131365	12.6098912643512	124.160515505607	55.8206099369081	-0.387191219285754	-0.941337854318086	-0.282703520000094	0.176443324262278	14.603074815761	7.89650824834961	-20.8419641409473	14.1858351464486	86.0126783450171	93.9543311392929	42.1914419241773	-74.2961318133704	5.27357605406264	14.3482782110532	-0.178549969933018	-5.50884051784505
HG03786	1	ITU	Indian Telugu in the UK	SAS	87.6000800099012	15.8474158423343	124.193211126893	55.6865727735193	3.22167963219339	-1.52194277386748	2.41796222430721	-2.41047352697114	16.6122279314169	8.84159554782351	-18.7635921915909	14.1815279102181	89.2111987612164	93.0931697593799	49.7523233611924	-74.1183856352334	9.7176160098574	19.766453136649	-4.4288822121373	0.215365989925236
HG03787	2	ITU	Indian Telugu in the UK	SAS	87.0377711089144	10.8920713923437	115.030949441843	51.2561212999668	0.451408857792792	-0.625487484777868	-0.965020356027555	-0.0391405175543278	23.6807723535979	1.9122374469921	-5.71436279557941	4.8580153753713	3.4928323276831	8.15990443731915	-5.45879310185607	3.04260286307498	-2.26909927678392	-6.34772967971741	8.88532480462142	1.70518389342127
HG03788	1	ITU	Indian Telugu in the UK	SAS	87.8002262414634	25.8027156932664	103.248231146628	43.8899229006581	0.378383216201281	0.0563328653067206	-1.17767379610974	-0.152272640430534	15.3496364913927	-1.85515433574586	-0.750365021135082	0.861730828707331	8.21384034907153	-3.71479817565338	-2.09642432506559	14.4812546568776	-2.95180512714369	0.113601976510688	-1.16889130381175	-0.906590516873209
HG03789	2	ITU	Indian Telugu in the UK	SAS	89.3030987092502	35.1799856004005	96.2821349490257	41.0559501512389	-1.56044037014177	-1.32451463511034	-0.31303201462811	-0.164959963165109	3.70073403567275	2.4451679909221	3.27701382200796	-0.499047231523231	5.23329183315842	0.754627568223352	-6.27497902660374	10.1465350055078	-0.947563041795379	3.27626574146896	0.447251336994204	-2.78352024733463
HG03790	1	ITU	Indian Telugu in the UK	SAS	86.679443320067	27.4810102767161	108.943435232388	46.8203755750857	1.34811841165367	-0.102297716322415	2.38843144041084	1.10172417341027	17.6965220202091	1.43713298394414	2.80792774472273	-0.337179654543763	18.1784080905132	-7.73049728632767	-7.36517330876429	21.4996488216883	1.93344962590181	1.83924290786009	3.50213580712126	-1.76413433419115
HG03792	1	ITU	Indian Telugu in the UK	SAS	87.6246438735553	24.2895015863299	106.129157790293	45.2596365050025	6.24772267680189	1.12199087822072	3.11231010227017	2.22304031942371	18.8869663404813	0.75178024814569	1.94803403398992	-0.537117105869421	11.9622747328109	-8.61171281956462	-7.32575310850334	24.0184672955894	-4.75140659315503	7.99662449333411	-0.126789793081556	-2.12588843564039
HG03793	2	BEB	Bengali in Bangladesh	SAS	91.7836795326452	6.34991283109935	97.5814159504354	44.4969900085958	-3.20417621462656	-1.22738987228426	1.04239103304077	-0.930463889914358	9.98301553241704	-0.475068083802703	-2.07482939467458	3.45715421387682	-2.77524412006249	5.80233165874871	-0.228953349070997	5.99305948807963	-0.775884920091761	-4.1266040941898	2.98194902251715	1.49436778505151
HG03796	2	BEB	Bengali in Bangladesh	SAS	92.570392267071	-14.1309385935378	85.500321358594	31.2968503211432	-1.86947633456354	-0.216423605560705	-5.19685466062095	-0.422837533334576	6.42447002887865	-0.0750155842476101	3.2373323946742	-1.12710929206632	-3.48770418724255	2.05861122485732	3.83283213260777	8.96017008974193	-0.430431653577543	-0.504324725848989	5.77416430392064	1.28480196931609
HG03800	1	BEB	Bengali in Bangladesh	SAS	90.8878007774254	-16.441693485831	94.0584272156512	37.7746078332117	1.24140694068603	-1.35638825014844	-5.9927243533502	0.842081462246892	11.9894683702001	-0.627247161166992	-3.72528107998619	0.643190731778314	-0.0754234750198803	3.56999278227872	-7.71687680931918	12.3435184348683	-1.87124829948231	-9.09133602663954	6.74759513503555	4.73540226485458
HG03802	2	BEB	Bengali in Bangladesh	SAS	90.9943642663922	3.01142174475637	97.9091076498363	37.6857779786952	-2.37305303921056	1.13611521756778	-4.56016974200941	-0.589418689704082	13.8490785839999	0.809602554855465	2.2839940336821	-2.15884960900816	-6.96082243083594	5.6259978728262	1.29637845500448	2.32568757418025	-0.45019714083147	-0.959861482736521	1.65600872503389	-1.04849660305251
HG03803	1	BEB	Bengali in Bangladesh	SAS	91.9540899058905	4.75025083043553	89.728169457716	34.8974835162987	-2.16965845744289	1.5804406208059	0.522493566573954	-0.996990265636229	5.08112568200344	1.26939528715527	-5.03203005191923	1.6031112405451	-7.36909295425032	2.36967367124558	5.8522347833837	5.82548309799414	-1.99975069772884	-3.28286388133428	6.03755688442963	5.27744433942239
HG03805	2	BEB	Bengali in Bangladesh	SAS	90.3849270909232	3.98401562201587	88.2608373169594	37.4897548977065	-3.21273529961518	1.2322110761816	-2.59840692591469	-0.524865011802441	10.3439998048764	-2.46507407490619	1.20690159205948	-1.89163928832755	-3.10133594177657	5.21024209589024	0.410982533495992	6.58739199715237	-5.03527071545182	-0.670739305073109	7.13539022477995	3.61902689603616
HG03808	2	BEB	Bengali in Bangladesh	SAS	93.1427273845369	-2.02084354133885	87.5077613293682	33.6126388333745	-0.831082867748866	-0.0656550803175615	-2.22783268739639	-1.59107116365369	12.1748751795782	-0.932756343232631	-2.59187337020092	-1.9837613135104	1.71997049457849	2.99571832950416	1.0115702156624	7.63932095467932	-1.29123293643603	-3.63258268622471	6.0079312687638	-0.87798251396299
HG03809	1	BEB	Bengali in Bangladesh	SAS	92.5201578277312	2.1609552653073	90.4339324806467	38.8739866471821	0.698629660093336	0.755194883449653	-4.70411156223047	-0.498586037917006	11.714583835968	-0.785273795645312	2.10732955117091	-1.48828943586898	-1.99701345907479	3.71270312626119	2.10818076517524	0.297360485431118	-2.6977202390302	-3.62811199085025	2.32657493519302	-0.402160305763604
HG03812	1	BEB	Bengali in Bangladesh	SAS	92.7041350850588	-0.364373725004111	89.9485061231308	33.0997681546727	1.61593972340909	-0.727417305340281	-3.53942644282932	0.141042001777364	5.72249538938696	0.048688093828611	0.0502621295036256	2.84988193000291	-3.48034793199058	3.60549523015796	-4.56652984831244	9.53406486900815	-4.93685931276029	-9.8610528283875	5.83623628368246	6.16022907958094
HG03814	2	BEB	Bengali in Bangladesh	SAS	93.4049348832812	-6.30619208890148	87.523791840143	33.1051986218679	-3.93041723996988	1.47015031710572	-4.66585414975243	1.06455322038349	8.03616435468353	0.120318455713192	0.474402121475736	-2.96649571601713	0.0412598864041538	2.2183743218249	0.932654434777982	4.12224402946716	-2.51426025540875	-10.2232791881937	1.76031159335308	3.39248503506967
HG03815	1	BEB	Bengali in Bangladesh	SAS	92.094184863713	-3.26412378630879	86.7973972822194	35.2563797807127	-0.71005512524951	-1.73333733061216	-4.14114261720334	0.206922554570468	6.6666614114426	0.360746784693936	0.164277024674013	1.13582672876165	-6.68554948568011	8.3933567309339	-0.40777499848027	5.12970753471474	-3.97153608125247	-3.06592684433951	3.66630423278026	2.07859864196033
HG03817	2	BEB	Bengali in Bangladesh	SAS	93.21431030313	3.10980564921115	92.3132944438404	34.8502489929258	-2.91248855216073	-1.28038164097715	-3.14510491000586	2.65303209086325	11.0763140953786	-1.95324501530398	1.78998380270792	2.08617522672348	-6.18411264371754	3.32235364240973	5.88546743537916	-3.66300672245305	-1.69568922510783	-8.62742607544836	3.72841050901082	5.31602780087111
HG03821	1	BEB	Bengali in Bangladesh	SAS	88.8519116484325	3.6429848716172	91.8744804938488	37.7232178930793	-2.90394369955894	-2.21057231066821	-0.436582455040491	-0.182680816267219	7.73269658289924	-0.75666985774479	-0.328424422130076	-3.64532115608121	1.02692825707116	8.1263200139037	-4.02919348925364	0.0760522051537663	-6.67312632598582	-8.40703158319771	1.38213071400052	0.889652954905029
HG03823	2	BEB	Bengali in Bangladesh	SAS	92.3687253402715	2.02830753489457	92.7851279320086	39.6802242276017	-2.16788226919151	0.66603509930892	-4.47704359940453	0.272758892541595	11.203638522086	-0.679932682062607	-0.483391068970823	-0.907388464337714	8.20598313168189	6.57349127793654	0.199795315822486	3.53171693538766	-0.752675702794151	0.458422671835734	0.645620318041257	2.38595178368597
HG03824	1	BEB	Bengali in Bangladesh	SAS	90.9856649528619	-4.47984477197346	86.4431113776859	34.0939323480208	-4.29390313746521	0.0641631894101391	-3.51272194767803	0.439969853004957	6.78743974398814	1.06237088704388	1.75304383386221	0.668659022523266	-2.04967854625807	8.37738633442499	-4.42195825001948	7.63259462267522	-1.64865297831736	-6.84297725738375	3.50205531614546	1.86954861364413
HG03826	2	BEB	Bengali in Bangladesh	SAS	90.9571399832369	3.18707552493388	90.4777729733225	35.4921008763275	-1.9927774960154	-1.72071914996636	-0.780536936864251	-0.894807647436977	4.62205169942163	1.15590994845906	-1.55618982359892	3.30360733625553	-1.67428965061707	7.78150573050798	4.27193773496539	3.4624989264953	0.749823329024055	0.475201041262106	3.6237872776829	6.63452155003807
HG03829	2	BEB	Bengali in Bangladesh	SAS	92.3972750312115	-3.78828100050675	90.2540193179763	34.6155888398926	1.15268016207538	-1.87066370381932	-3.03738716513581	-1.21968385636116	9.95769504288053	0.156987751329993	0.582193314378955	1.59643689901962	-3.90885704286946	6.6421167371111	1.48896263942328	-3.09531901716994	-0.135560702482356	-6.35902704307406	6.55321904481118	5.3496138387598
HG03830	1	BEB	Bengali in Bangladesh	SAS	93.6589850227947	-5.06139191193083	88.3701533441947	34.2764779030214	-3.48306770313669	0.957994784709853	-1.2439149504968	-0.330327056882547	6.53539799063495	0.096546242839461	-3.37965961282452	-0.0590557016834855	-4.39530794725773	2.67797358501418	1.77735434639654	2.90283508945292	-1.93858787284488	-9.30799948919796	7.1066782728602	-3.56315165943056
HG03832	2	BEB	Bengali in Bangladesh	SAS	89.319947825663	-0.128472788574381	93.8743852183547	37.4611406312401	-5.36907001156393	1.63780766479556	0.178072530640053	0.694197902683245	8.60354910946428	-2.76284123867349	2.17532032630299	-3.07201369523541	-5.42149305322577	8.38589916645441	0.624529017937373	8.47456263084574	1.15267211390983	-9.37698826487587	2.44369572888176	3.96454865212748
HG03833	1	BEB	Bengali in Bangladesh	SAS	92.4617725669661	0.683113571636739	89.7503562009043	35.3563321710008	-1.56264367004518	-1.197341654599	-3.18534452709859	-0.758931061411781	5.57518403757417	-0.832500485647291	-3.00514762672474	1.86167993097028	-3.19874939954387	2.15246837973121	1.04606199129512	3.9575369599253	-0.039005467101764	-1.31369274247137	0.972627589064588	0.52167045982199
HG03836	2	STU	Sri Lankan Tamil in the UK	SAS	86.1641608227644	21.547400883012	109.17903437529	46.4289872021068	3.86086434016658	0.0421878611923515	2.4453868458712	-0.66578209639831	27.2601640166567	-3.08109800612034	0.651083708287529	5.71202856772054	16.0250299497661	-8.33590291713555	-7.72769157198819	31.7596566952047	-1.92584270534651	-6.71066435759445	3.06350419856989	1.28482924117333
HG03837	1	STU	Sri Lankan Tamil in the UK	SAS	86.0801146422616	20.5761968192937	109.523404361339	48.891631151802	3.57027023875409	-1.70621184486501	2.05034562649223	-0.772339195266684	23.9093284292692	-1.63479578537853	3.588644964276	-1.60110007368975	5.73827114215513	-12.7833816785542	-20.3180999735229	31.0183032764463	0.923213705891101	-12.6546544392764	4.97076517050032	0.471469198446816
HG03838	2	STU	Sri Lankan Tamil in the UK	SAS	87.8950178731185	12.6099190363671	109.080564133714	45.0367017684477	1.01112959780392	-1.7049736312396	-0.589636649430985	0.766068638046581	20.4185013235627	2.12968026812918	-0.770460849106118	3.53405013746095	6.63184413033186	-6.04727807974271	-3.70674267549742	12.0176264615513	-4.63593552984527	-11.636052823747	6.88947627536142	4.22961918172563
HG03844	1	STU	Sri Lankan Tamil in the UK	SAS	86.795224702727	12.7861919277474	107.398226842851	44.0560634525604	0.345551280300739	-0.775003420116261	3.30420326009396	-1.04269415254932	23.4323106705119	1.12109046088925	-4.04218958297093	3.50894110690878	-2.23251032572901	-7.13758671125037	-10.5337739265562	21.4459251166793	-3.05092239520753	-17.1643422248499	4.80460730253294	5.07570029033204
HG03846	1	STU	Sri Lankan Tamil in the UK	SAS	85.8510399812568	11.7669341103858	113.9634434316	49.1875889832569	1.35682854465913	-1.34946864472069	-0.134329736925444	0.812245294542498	25.5273438314283	2.67208332008072	2.9814851012814	1.28211253299951	4.73389852910924	-3.6138223125244	-8.9249905118969	20.4047172639597	-4.2338675400807	-12.6807441880609	5.56274763843737	4.38357484574213
